    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
  139.286	 DELIVER	    96 	   2.16 	   14.2 	   5.74 
  142.272	 DELIVER	    97 	   1.57 	   16.1 	   5.74 
  142.294	 DELIVER	    98 	   1.57 	    126 	   5.74 
  142.656	 DELIVER	    99 	   2.53 	   16.3 	   5.74 
  144.864	 DELIVER	   100 	  0.483 	   18.5 	   5.74 
  146.007	 DELIVER	   101 	  0.452 	   14.1 	   5.74 
  146.390	 DELIVER	   102 	   1.38 	   14.2 	   5.74 
  147.139	 DELIVER	   103 	  0.607 	   14.7 	   5.74 
  148.928	 DELIVER	   104 	   1.23 	   15.6 	   5.74 
  149.844	 DELIVER	   105 	   2.21 	   15.9 	   5.74 
  152.418	 DELIVER	   106 	    1.5 	   16.1 	   5.74 
  152.459	 DELIVER	   107 	   1.05 	   15.2 	   5.74 
  153.064	 DELIVER	   108 	  0.598 	   15.5 	   5.74 
  153.104	 DELIVER	   109 	  0.558 	   14.7 	   5.74 
  153.422	 DELIVER	   110 	  0.463 	   14.6 	   5.74 
  153.866	 DELIVER	   111 	   1.66 	   14.8 	   5.74 
  155.343	 DELIVER	   112 	   1.22 	   16.1 	   5.74 
  155.618	 DELIVER	   113 	   1.59 	   15.6 	   5.74 
  157.290	 DELIVER	   114 	   1.25 	   15.3 	   5.74 
  157.569	 DELIVER	   115 	   1.63 	   14.5 	   5.74 
  159.218	 DELIVER	   116 	   1.71 	   11.8 	   5.74 
  159.408	 DELIVER	   117 	   1.11 	     11 	   5.74 
  159.878	 DELIVER	   118 	   1.14 	   10.8 	   5.74 
  162.743	 DELIVER	   119 	   1.95 	   10.6 	   5.74 
  164.281	 DELIVER	   120 	   2.87 	   7.82 	   5.74 
  164.336	 DELIVER	   121 	   2.05 	   7.74 	   5.74 
  165.267	 DELIVER	   122 	  0.764 	   6.34 	   5.74 
  166.157	 DELIVER	   123 	  0.971 	   4.43 	   5.74 
  181.257	 DELIVER	   124 	   1.91 	    7.3 	   5.74 
  182.379	 DELIVER	   125 	   2.88 	   6.35 	   5.74 
  185.049	 DELIVER	   126 	   2.17 	   7.09 	   5.74 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	   1.63 Time Sample Var. =	 0.4677
 Event Ave. =	  1.558 Event Sample Var. =	 0.5024
 Minimum =	 0.3869
 Maximum =	  2.999
SYSTEM[ID[7]]:
 Time Ave. = 	   11.1 Time Sample Var. =	  198.7
 Event Ave. =	   15.3 Event Sample Var. =	    347
 Minimum =	  4.435
 Maximum =	  126.2
RATIO[0]:
 Time Ave. = 	  4.114 Time Sample Var. =	  6.034
 Event Ave. =	  4.082 Event Sample Var. =	  5.717
 Minimum =	      0
 Maximum =	  5.744
