    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
 Event Ave. =	  1.629 Event Sample Var. =	 0.5706
 Minimum =	 0.3773
 Maximum =	  2.981
SYSTEM[ID[7]]:
 Time Ave. = 	  11.06 Time Sample Var. =	  53.08
 Event Ave. =	  14.71 Event Sample Var. =	  139.6
 Minimum =	  4.442
 Maximum =	  111.6
RATIO[0]:
 Time Ave. = 	  1.262 Time Sample Var. =	 0.7457
 Event Ave. =	  1.397 Event Sample Var. =	 0.6367
 Minimum =	      0
 Maximum =	  1.853
