    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
   64.555	 DELIVER	    32 	   1.03 	   5.36 	      0 
   67.570	 DELIVER	    33 	   2.01 	   9.08 	      0 
   68.020	 DELIVER	    34 	   1.42 	   8.38 	      0 
   69.365	 DELIVER	    35 	   2.08 	   9.56 	      0 
   69.802	 DELIVER	    36 	   1.22 	   8.15 	      0 
   70.076	 DELIVER	    37 	  0.903 	   8.22 	      0 
   71.258	 DELIVER	    38 	   2.38 	   9.09 	      0 
   77.822	 DELIVER	    39 	   2.67 	   15.7 	      0 
   78.253	 DELIVER	    40 	   2.43 	   13.9 	      0 
   78.652	 DELIVER	    41 	    1.3 	   12.9 	      0 
   79.839	 DELIVER	    42 	   2.89 	   12.8 	      0 
   80.302	 DELIVER	    43 	  0.415 	   11.2 	      0 
   81.694	 DELIVER	    44 	    2.1 	   12.5 	      0 
   82.060	 DELIVER	    45 	   2.26 	   11.3 	      0 
   83.090	 DELIVER	    46 	   1.59 	   11.8 	      0 
   84.444	 DELIVER	    47 	   1.82 	   12.1 	      0 
   85.495	 DELIVER	    48 	  0.524 	   11.6 	      0 
   87.432	 DELIVER	    49 	   0.58 	   13.1 	      0 
   87.544	 DELIVER	    50 	  0.397 	   11.3 	      0 
   87.837	 DELIVER	    51 	  0.776 	   10.7 	      0 
   88.677	 DELIVER	    52 	  0.583 	   11.4 	      0 
   89.052	 DELIVER	    53 	   1.49 	   11.2 	      0 
   89.479	 DELIVER	    54 	   1.65 	   11.5 	      0 
   90.028	 DELIVER	    55 	   2.95 	   9.77 	      0 
   90.937	 DELIVER	    56 	   1.95 	   7.55 	      0 
   91.420	 DELIVER	    57 	   2.34 	   6.37 	      0 
   92.230	 DELIVER	    58 	   1.86 	   8.01 	      0 
   93.214	 DELIVER	    59 	  0.833 	   5.99 	      0 
   94.453	 DELIVER	    60 	   0.57 	   5.62 	      0 
   94.572	 DELIVER	    61 	   2.86 	   8.89 	      0 
   99.600	 DELIVER	    62 	  0.843 	   4.91 	      0 
  101.754	 DELIVER	    63 	   1.11 	   6.44 	      0 
  102.563	 DELIVER	    64 	    2.6 	   5.82 	      0 
  103.386	 DELIVER	    65 	   1.69 	   6.57 	      0 
  103.801	 DELIVER	    66 	  0.918 	   6.25 	      0 
  107.939	 DELIVER	    67 	   2.42 	   7.04 	      0 
  114.682	 DELIVER	    68 	   1.08 	   8.92 	      0 
  115.967	 DELIVER	    69 	    1.1 	   5.28 	      0 
  119.252	 DELIVER	    70 	  0.504 	   8.37 	      0 
  119.310	 DELIVER	    71 	  0.504 	    111 	      0 
  119.798	 DELIVER	    72 	  0.717 	    6.1 	      0 
  120.383	 DELIVER	    73 	   1.66 	   6.42 	      0 
  121.566	 DELIVER	    74 	   2.14 	   7.43 	      0 
  122.163	 DELIVER	    75 	   2.17 	   7.84 	      0 
  122.586	 DELIVER	    76 	   2.68 	   8.14 	      0 
  123.854	 DELIVER	    77 	  0.571 	   7.25 	      0 
  126.814	 DELIVER	    78 	  0.538 	    6.3 	      0 
  127.327	 DELIVER	    79 	   1.61 	   10.5 	      0 
  131.074	 DELIVER	    80 	   1.84 	   13.1 	      0 
  131.932	 DELIVER	    81 	  0.538 	    126 	      0 
  133.782	 DELIVER	    82 	   1.34 	   11.8 	      0 
  134.087	 DELIVER	    83 	   2.09 	     12 	      0 
  134.456	 DELIVER	    84 	   2.03 	   10.9 	      0 
  134.731	 DELIVER	    85 	   2.33 	   10.2 	      0 
  136.873	 DELIVER	    86 	   1.38 	   11.5 	  0.771 
  137.325	 DELIVER	    87 	   1.48 	   11.6 	  0.771 
  138.004	 DELIVER	    88 	  0.669 	   11.4 	  0.771 
  138.561	 DELIVER	    89 	   1.95 	   11.9 	  0.771 
  138.689	 DELIVER	    90 	   1.07 	   11.4 	  0.771 
  139.409	 DELIVER	    91 	   2.59 	   11.5 	  0.771 
  139.450	 DELIVER	    92 	   2.66 	     11 	  0.771 
  140.335	 DELIVER	    93 	   1.95 	   11.5 	  0.771 
  140.768	 DELIVER	    94 	    1.8 	   11.3 	  0.771 
  141.618	 DELIVER	    95 	   1.75 	   11.4 	  0.771 
  142.589	 DELIVER	    96 	   1.79 	   11.9 	  0.771 
  143.620	 DELIVER	    97 	   1.93 	   12.2 	  0.771 
  144.166	 DELIVER	    98 	    1.6 	   12.5 	  0.771 
  145.104	 DELIVER	    99 	   2.03 	   13.4 	   9.09 
  145.143	 DELIVER	   100 	   1.72 	   12.7 	   9.09 
  146.292	 DELIVER	   101 	  0.434 	   12.6 	   9.09 
  147.550	 DELIVER	   102 	   1.12 	   12.9 	   9.09 
  147.759	 DELIVER	   103 	   2.98 	   12.9 	   9.09 
  149.369	 DELIVER	   104 	   1.17 	   14.3 	   9.09 
  149.485	 DELIVER	   105 	   2.58 	     14 	   9.09 
  150.458	 DELIVER	   106 	   1.19 	   14.4 	   9.09 
  151.286	 DELIVER	   107 	  0.976 	   15.1 	   9.09 
  151.567	 DELIVER	   108 	   2.99 	   15.3 	   9.09 
  152.473	 DELIVER	   109 	    1.1 	   15.1 	   9.09 
  153.009	 DELIVER	   110 	  0.761 	   15.3 	   9.09 
  154.229	 DELIVER	   111 	   1.49 	   16.5 	   9.09 
  154.623	 DELIVER	   112 	   2.75 	   16.7 	   9.09 
  157.692	 DELIVER	   113 	   1.61 	   16.7 	   9.09 
  158.137	 DELIVER	   114 	   1.61 	    141 	   9.09 
  158.373	 DELIVER	   115 	  0.969 	     15 	   9.09 
  158.592	 DELIVER	   116 	   1.02 	   13.1 	   9.09 
  159.784	 DELIVER	   117 	   1.87 	   8.86 	   9.09 
  163.103	 DELIVER	   118 	   2.31 	   6.85 	   9.09 
  165.885	 DELIVER	   119 	   1.12 	   6.52 	   9.09 
  171.535	 DELIVER	   120 	   2.64 	   6.98 	   9.09 
  175.408	 DELIVER	   121 	  0.982 	   5.36 	   9.09 
  177.986	 DELIVER	   122 	   1.82 	   5.65 	   9.09 
  178.786	 DELIVER	   123 	  0.572 	   5.26 	   9.09 
  179.968	 DELIVER	   124 	      2 	   6.23 	   9.09 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  1.716 Time Sample Var. =	 0.5098
 Event Ave. =	  1.646 Event Sample Var. =	 0.5427
 Minimum =	 0.3972
 Maximum =	  2.998
SYSTEM[ID[7]]:
 Time Ave. = 	  9.111 Time Sample Var. =	  154.7
 Event Ave. =	  12.91 Event Sample Var. =	  339.9
 Minimum =	  2.437
 Maximum =	  141.4
RATIO[0]:
 Time Ave. = 	  3.621 Time Sample Var. =	  19.58
 Event Ave. =	  1.987 Event Sample Var. =	  13.44
 Minimum =	      0
 Maximum =	   9.09
