    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
   96.372	 DELIVER	    46 	    1.9 	   21.3 	   18.8 
   97.065	 DELIVER	    47 	  0.484 	     22 	   18.8 
   97.225	 DELIVER	    48 	    2.3 	     22 	   18.8 
   97.294	 DELIVER	    49 	   1.09 	   21.4 	   18.8 
   98.552	 DELIVER	    50 	   1.89 	   22.3 	   18.8 
   99.620	 DELIVER	    51 	   2.69 	   23.3 	   18.8 
  102.535	 DELIVER	    52 	   2.76 	     24 	   18.8 
  102.547	 DELIVER	    53 	   2.21 	   23.9 	   18.8 
  102.825	 DELIVER	    54 	    1.8 	   23.2 	   18.8 
  103.426	 DELIVER	    55 	   1.82 	   22.7 	   18.8 
  103.730	 DELIVER	    56 	   1.21 	   17.3 	   18.8 
  103.828	 DELIVER	    57 	   2.58 	   16.2 	   18.8 
  105.183	 DELIVER	    58 	   2.05 	   16.2 	   18.8 
  105.218	 DELIVER	    59 	  0.888 	   16.1 	   18.8 
  106.464	 DELIVER	    60 	  0.596 	   15.6 	   18.8 
  106.826	 DELIVER	    61 	   1.75 	   14.9 	   18.8 
  107.068	 DELIVER	    62 	  0.479 	   13.3 	   18.8 
  107.098	 DELIVER	    63 	   2.97 	   11.3 	   18.8 
  107.130	 DELIVER	    64 	   2.83 	   11.2 	   18.8 
  108.054	 DELIVER	    65 	    1.4 	   10.1 	   18.8 
  108.152	 DELIVER	    66 	   2.22 	   9.84 	   18.8 
  108.488	 DELIVER	    67 	   2.13 	   8.81 	   18.8 
  114.544	 DELIVER	    68 	   1.93 	   7.67 	   18.8 
  119.674	 DELIVER	    69 	    2.5 	   10.2 	   18.8 
  121.537	 DELIVER	    70 	  0.552 	   4.95 	   18.8 
  123.089	 DELIVER	    71 	   1.68 	   6.38 	   18.8 
  123.577	 DELIVER	    72 	   2.67 	   7.29 	   18.8 
  125.160	 DELIVER	    73 	    2.1 	   6.81 	   18.8 
  126.272	 DELIVER	    74 	  0.801 	   7.88 	   18.8 
  128.966	 DELIVER	    75 	  0.784 	   10.5 	   18.8 
  130.198	 DELIVER	    76 	    2.6 	   11.2 	   18.8 
  130.269	 DELIVER	    77 	   2.19 	   9.18 	   18.8 
  130.648	 DELIVER	    78 	   1.06 	   9.42 	   18.8 
  132.272	 DELIVER	    79 	    2.8 	     11 	   18.8 
  134.041	 DELIVER	    80 	   1.01 	   12.8 	   18.8 
  134.791	 DELIVER	    81 	   0.53 	   12.4 	   18.8 
  135.020	 DELIVER	    82 	   2.93 	   8.72 	   18.8 
  135.980	 DELIVER	    83 	   1.22 	    9.4 	   19.1 
  136.167	 DELIVER	    84 	   1.31 	   9.41 	   19.1 
  136.853	 DELIVER	    85 	   1.76 	    8.8 	   19.1 
  137.165	 DELIVER	    86 	   2.01 	   9.05 	   19.1 
  139.637	 DELIVER	    87 	   2.35 	   9.49 	   22.7 
  139.848	 DELIVER	    88 	   2.35 	    130 	   22.7 
  140.426	 DELIVER	    89 	   2.46 	   8.91 	   22.9 
  141.806	 DELIVER	    90 	   2.01 	   10.2 	   23.3 
  142.487	 DELIVER	    91 	    2.3 	   9.77 	   23.3 
  143.696	 DELIVER	    92 	   1.92 	   9.92 	   23.3 
  143.916	 DELIVER	    93 	  0.654 	   8.57 	   23.3 
  145.804	 DELIVER	    94 	  0.941 	   11.8 	   23.3 
  146.755	 DELIVER	    95 	  0.987 	   12.5 	   23.3 
  149.034	 DELIVER	    96 	   1.86 	   14.5 	   23.3 
  150.046	 DELIVER	    97 	  0.654 	    141 	   23.3 
  150.324	 DELIVER	    98 	   2.72 	     15 	   23.3 
  150.604	 DELIVER	    99 	  0.556 	   14.9 	   23.3 
  151.243	 DELIVER	   100 	  0.613 	   15.5 	   23.3 
  151.932	 DELIVER	   101 	   1.73 	   15.7 	   23.3 
  152.673	 DELIVER	   102 	   1.78 	   15.8 	   23.3 
  153.812	 DELIVER	   103 	    2.9 	   16.9 	   23.3 
  154.407	 DELIVER	   104 	   1.61 	   15.3 	   23.3 
  154.456	 DELIVER	   105 	  0.887 	   14.5 	   23.3 
  155.058	 DELIVER	   106 	   2.48 	   14.6 	   23.3 
  155.657	 DELIVER	   107 	   2.27 	   12.9 	   23.3 
  155.706	 DELIVER	   108 	   1.06 	   8.78 	   23.3 
  157.265	 DELIVER	   109 	   2.08 	   8.61 	   23.3 
  162.472	 DELIVER	   110 	   1.25 	      7 	   23.3 
  165.975	 DELIVER	   111 	   2.73 	   9.15 	   23.3 
  171.742	 DELIVER	   112 	   2.45 	   6.56 	   23.3 
  175.980	 DELIVER	   113 	   1.83 	   6.63 	   23.3 
  178.645	 DELIVER	   114 	   1.25 	    7.6 	   23.3 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  1.631 Time Sample Var. =	 0.4971
 Event Ave. =	  1.744 Event Sample Var. =	  0.566
 Minimum =	 0.4792
 Maximum =	  2.971
SYSTEM[ID[7]]:
 Time Ave. = 	  10.56 Time Sample Var. =	  110.5
 Event Ave. =	  16.52 Event Sample Var. =	  351.7
 Minimum =	  4.948
 Maximum =	  141.5
RATIO[0]:
 Time Ave. = 	  13.99 Time Sample Var. =	  110.8
 Event Ave. =	  14.78 Event Sample Var. =	  84.69
 Minimum =	      0
 Maximum =	  23.29
