    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
  159.221	 DELIVER	    84 	   1.03 	   8.66 	      0 
  160.625	 DELIVER	    85 	   2.15 	    9.7 	      0 
  162.249	 DELIVER	    86 	   2.95 	   8.92 	      0 
  162.799	 DELIVER	    87 	   2.66 	   7.93 	      0 
  165.016	 DELIVER	    88 	   1.66 	   5.31 	      0 
  167.151	 DELIVER	    89 	   2.92 	   8.48 	      0 
  169.745	 DELIVER	    90 	   2.43 	   9.99 	      0 
  176.242	 DELIVER	    91 	   2.66 	   8.66 	      0 
  179.654	 DELIVER	    92 	   1.37 	   5.91 	      0 
  179.731	 DELIVER	    93 	   1.06 	   7.49 	      0 
  185.344	 DELIVER	    94 	   2.88 	   7.43 	      0 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  2.009 Time Sample Var. =	   0.76
 Event Ave. =	  1.753 Event Sample Var. =	 0.6495
 Minimum =	 0.3742
 Maximum =	  2.992
SYSTEM[ID[7]]:
 Time Ave. = 	  8.758 Time Sample Var. =	    105
 Event Ave. =	  10.71 Event Sample Var. =	  171.5
 Minimum =	  4.773
 Maximum =	  135.1
RATIO[0]:
 Time Ave. = 	      0 Time Sample Var. =	      0
 Event Ave. =	      0 Event Sample Var. =	      0
 Minimum =	      0
 Maximum =	      0
