    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
  156.167	 DELIVER	   104 	   0.64 	   17.5 	   7.46 
  157.674	 DELIVER	   105 	   1.59 	   18.8 	   7.46 
  157.867	 DELIVER	   106 	   2.04 	   18.7 	   7.46 
  158.689	 DELIVER	   107 	   1.94 	   18.5 	   7.46 
  160.288	 DELIVER	   108 	  0.584 	     20 	   7.46 
  160.294	 DELIVER	   109 	  0.993 	   19.6 	   7.46 
  160.501	 DELIVER	   110 	   1.85 	   11.2 	   7.46 
  161.464	 DELIVER	   111 	   1.22 	   10.8 	   7.46 
  162.055	 DELIVER	   112 	    1.5 	   9.66 	   7.46 
  162.201	 DELIVER	   113 	   2.42 	   8.04 	   7.46 
  163.389	 DELIVER	   114 	   1.87 	   7.97 	   7.46 
  169.888	 DELIVER	   115 	   2.37 	   7.41 	   7.46 
  172.383	 DELIVER	   116 	   2.22 	   9.72 	   7.46 
  172.434	 DELIVER	   117 	   1.36 	   7.42 	   7.46 
  173.283	 DELIVER	   118 	   2.68 	   7.73 	   7.46 
  175.796	 DELIVER	   119 	   2.68 	    168 	   7.46 
  176.152	 DELIVER	   120 	   1.03 	   8.53 	   7.46 
  176.165	 DELIVER	   121 	   1.56 	   7.53 	   7.46 
  182.263	 DELIVER	   122 	   2.02 	   10.1 	   7.46 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  1.795 Time Sample Var. =	 0.4563
 Event Ave. =	  1.759 Event Sample Var. =	 0.5839
 Minimum =	 0.4047
 Maximum =	  2.988
SYSTEM[ID[7]]:
 Time Ave. = 	  9.733 Time Sample Var. =	  78.96
 Event Ave. =	  15.16 Event Sample Var. =	  549.1
 Minimum =	  4.067
 Maximum =	  168.1
RATIO[0]:
 Time Ave. = 	  2.933 Time Sample Var. =	  13.24
 Event Ave. =	    1.9 Event Sample Var. =	  10.52
 Minimum =	      0
 Maximum =	  7.458
